complaint_id,region,timestamp,category,customer_count,escalation_level
CPLNT-065730,US-SOUTH-01,2026-07-10 08:30:00,Service Outage,300,Medium
CPLNT-065731,US-WEST-01,2026-07-26 12:45:00,No Signal,350,High
CPLNT-065732,US-WEST-01,2026-07-23 00:20:00,No Signal,180,Critical
CPLNT-065733,EMEA-EAST,2026-07-16 04:00:00,Service Outage,320,Medium
CPLNT-065734,ASIA-PAC,2026-07-13 02:20:00,Service Outage,180,Medium
CPLNT-065735,ASIA-SOUTH,2026-07-15 14:45:00,No Signal,120,High
CPLNT-065736,ASIA-PAC,2026-07-21 00:45:00,Service Outage,50,Medium
CPLNT-065737,EMEA-EAST,2026-07-10 02:35:00,Connection Drops,250,Critical
CPLNT-065738,EMEA-WEST,2026-07-17 17:10:00,Service Outage,180,Medium
CPLNT-065739,US-SOUTH-01,2026-07-14 01:40:00,Service Outage,850,High
CPLNT-065740,US-WEST-01,2026-07-25 09:45:00,Slow Network,120,Medium
CPLNT-065741,US-EAST-01,2026-07-13 10:45:00,No Signal,80,Low
CPLNT-065742,EMEA-EAST,2026-07-20 09:15:00,Service Outage,320,Medium
CPLNT-065743,US-EAST-01,2026-07-24 01:10:00,No Signal,280,Critical
CPLNT-065744,EMEA-WEST,2026-07-30 07:20:00,No Signal,60,Low
CPLNT-065745,ASIA-SOUTH,2026-07-24 19:00:00,Service Outage,280,Medium
CPLNT-065746,US-WEST-01,2026-07-28 01:20:00,No Signal,480,High
CPLNT-065747,ASIA-PAC,2026-07-29 15:00:00,No Signal,1050,High
CPLNT-065748,US-SOUTH-01,2026-07-23 23:00:00,Service Outage,380,Low
CPLNT-065749,EMEA-WEST,2026-07-29 18:15:00,No Signal,250,High
CPLNT-065750,ASIA-SOUTH,2026-07-31 10:00:00,No Signal,500,Medium
CPLNT-065751,ASIA-PAC,2026-07-21 08:45:00,No Signal,20,Low
CPLNT-065752,EMEA-WEST,2026-07-16 10:10:00,No Signal,250,Medium
CPLNT-065753,US-SOUTH-01,2026-07-23 21:35:00,Service Outage,90,Low
CPLNT-065754,US-EAST-01,2026-07-21 16:05:00,No Signal,180,Low
CPLNT-065755,US-SOUTH-01,2026-07-28 05:15:00,No Signal,112,Critical
CPLNT-065756,US-SOUTH-01,2026-07-31 00:30:00,No Signal,448,High
CPLNT-065757,US-EAST-01,2026-07-20 23:30:00,Service Outage,90,Critical
CPLNT-065758,ASIA-PAC,2026-07-19 05:45:00,Service Outage,1400,Critical
CPLNT-065759,EMEA-EAST,2026-07-18 17:40:00,No Signal,120,High
CPLNT-065760,EMEA-WEST,2026-07-24 07:15:00,No Signal,650,High
CPLNT-065761,US-EAST-01,2026-07-17 16:00:00,Service Outage,250,Medium
CPLNT-065762,ASIA-SOUTH,2026-07-30 10:15:00,Service Outage,30,Low
CPLNT-065763,US-WEST-01,2026-07-14 23:25:00,Service Outage,250,Medium
CPLNT-065764,ASIA-PAC,2026-07-19 01:35:00,Service Outage,1100,High
CPLNT-065765,EMEA-WEST,2026-07-10 15:30:00,No Signal,900,High
CPLNT-065766,EMEA-WEST,2026-07-21 06:45:00,No Signal,1100,Critical
CPLNT-065767,US-EAST-01,2026-07-18 15:30:00,Slow Network,90,Low
CPLNT-065768,EMEA-WEST,2026-07-18 20:30:00,Service Outage,650,High
CPLNT-065769,ASIA-PAC,2026-07-11 08:40:00,Service Outage,900,High
CPLNT-065770,US-WEST-01,2026-07-13 06:10:00,Service Outage,80,Critical
CPLNT-065771,EMEA-EAST,2026-07-27 02:25:00,Service Outage,50,Critical
CPLNT-065772,ASIA-SOUTH,2026-07-18 09:25:00,Service Outage,1000,Critical
CPLNT-065773,US-SOUTH-01,2026-07-14 07:40:00,No Signal,450,Medium
CPLNT-065774,ASIA-PAC,2026-07-19 22:40:00,No Signal,800,Critical
CPLNT-065775,ASIA-SOUTH,2026-07-14 01:35:00,Service Outage,20,High
CPLNT-065776,ASIA-PAC,2026-07-20 07:00:00,Service Outage,56,Medium
CPLNT-065777,ASIA-SOUTH,2026-07-30 07:35:00,High Latency,100,Critical
CPLNT-065778,EMEA-WEST,2026-07-22 13:20:00,No Signal,180,Critical
CPLNT-065779,ASIA-SOUTH,2026-07-26 03:00:00,Service Outage,120,Low
CPLNT-065780,ASIA-PAC,2026-07-10 20:25:00,No Signal,168,Medium
CPLNT-065781,ASIA-SOUTH,2026-07-17 20:05:00,Service Outage,300,High
CPLNT-065782,US-SOUTH-01,2026-07-15 23:20:00,Service Outage,900,High
CPLNT-065783,EMEA-WEST,2026-07-26 01:35:00,Service Outage,50,Critical
CPLNT-065784,US-WEST-01,2026-07-17 06:40:00,Service Outage,650,High
CPLNT-065785,US-EAST-01,2026-07-30 21:25:00,No Signal,850,Critical
CPLNT-065786,ASIA-SOUTH,2026-07-18 08:40:00,Service Outage,600,High
CPLNT-065787,ASIA-PAC,2026-07-28 18:35:00,Service Outage,1400,High
CPLNT-065788,US-SOUTH-01,2026-07-26 07:20:00,Service Outage,150,Critical
CPLNT-065789,ASIA-SOUTH,2026-07-10 04:30:00,No Signal,400,High
CPLNT-065790,US-SOUTH-01,2026-07-11 15:25:00,Service Outage,489,High
CPLNT-065791,ASIA-PAC,2026-07-26 16:35:00,Service Outage,550,Medium
CPLNT-065792,US-EAST-01,2026-07-31 21:00:00,Connection Drops,480,High
CPLNT-065793,US-EAST-01,2026-07-23 14:35:00,No Signal,500,Medium
CPLNT-065794,US-WEST-01,2026-07-11 00:05:00,Service Outage,1000,High
CPLNT-065795,US-EAST-01,2026-07-13 11:25:00,No Signal,200,High
CPLNT-065796,ASIA-SOUTH,2026-07-19 17:00:00,Service Outage,40,Medium
CPLNT-065797,ASIA-SOUTH,2026-07-10 04:40:00,Service Outage,200,Critical
CPLNT-065798,ASIA-PAC,2026-07-26 03:35:00,No Signal,251,Medium
CPLNT-065799,EMEA-WEST,2026-07-21 14:00:00,No Signal,320,Medium
CPLNT-065800,EMEA-WEST,2026-07-22 22:25:00,Service Outage,500,Medium
CPLNT-065801,ASIA-SOUTH,2026-07-13 18:15:00,Service Outage,550,Medium
CPLNT-065802,ASIA-PAC,2026-07-29 23:40:00,Service Outage,1000,Critical
CPLNT-065803,EMEA-EAST,2026-07-16 08:40:00,Service Outage,180,Critical
CPLNT-065804,ASIA-SOUTH,2026-07-22 05:45:00,Service Outage,50,Critical
CPLNT-065805,US-SOUTH-01,2026-07-21 04:40:00,No Signal,700,Medium
CPLNT-065806,US-EAST-01,2026-07-14 19:35:00,No Signal,550,Medium
CPLNT-065807,US-SOUTH-01,2026-07-20 04:30:00,Service Outage,320,Low
CPLNT-065808,EMEA-EAST,2026-07-30 08:35:00,Service Outage,400,Medium
CPLNT-065809,US-SOUTH-01,2026-07-28 02:15:00,Service Outage,200,Medium
CPLNT-065810,EMEA-WEST,2026-07-16 03:10:00,Service Outage,600,High
CPLNT-065811,US-WEST-01,2026-07-22 21:40:00,No Signal,1200,Critical
CPLNT-065812,US-EAST-01,2026-07-13 23:05:00,Service Outage,320,Critical
CPLNT-065813,ASIA-PAC,2026-07-24 09:25:00,Service Outage,380,High
CPLNT-065814,US-SOUTH-01,2026-07-29 02:40:00,Slow Network,909,High
CPLNT-065815,US-SOUTH-01,2026-07-29 11:00:00,No Signal,20,Medium
CPLNT-065816,US-SOUTH-01,2026-07-18 02:45:00,Service Outage,28,Critical
CPLNT-065817,EMEA-WEST,2026-07-15 22:15:00,Service Outage,480,Medium
CPLNT-065818,EMEA-WEST,2026-07-10 21:05:00,Service Outage,750,High
CPLNT-065819,US-EAST-01,2026-07-31 04:25:00,No Signal,550,High
CPLNT-065820,EMEA-WEST,2026-07-23 14:20:00,Service Outage,450,Medium
CPLNT-065821,ASIA-PAC,2026-07-11 18:00:00,Service Outage,1190,High
CPLNT-065822,US-WEST-01,2026-07-17 03:40:00,No Signal,90,High
CPLNT-065823,EMEA-WEST,2026-07-28 14:10:00,Service Outage,150,Low
CPLNT-065824,ASIA-PAC,2026-07-15 19:35:00,No Signal,672,High
CPLNT-065825,EMEA-WEST,2026-07-28 11:10:00,Service Outage,220,Low
CPLNT-065826,US-EAST-01,2026-07-24 14:25:00,Service Outage,50,Medium
CPLNT-065827,ASIA-PAC,2026-07-20 04:15:00,Service Outage,250,Medium
CPLNT-065828,US-EAST-01,2026-07-16 11:10:00,Service Outage,30,Medium
CPLNT-065829,US-WEST-01,2026-07-22 06:05:00,No Signal,280,Low
CPLNT-065830,US-SOUTH-01,2026-07-11 07:10:00,No Signal,350,Critical
CPLNT-065831,ASIA-PAC,2026-07-27 23:25:00,No Signal,550,Medium
CPLNT-065832,US-EAST-01,2026-07-23 03:35:00,Service Outage,90,Low
CPLNT-065833,ASIA-SOUTH,2026-07-22 19:05:00,Service Outage,500,Medium
CPLNT-065834,US-EAST-01,2026-07-23 21:00:00,Intermittent Service,40,Critical
CPLNT-065835,ASIA-PAC,2026-07-10 14:00:00,Service Outage,700,Medium
CPLNT-065836,ASIA-PAC,2026-07-19 09:15:00,Service Outage,168,Critical
CPLNT-065837,ASIA-SOUTH,2026-07-24 09:40:00,Service Outage,150,Medium
CPLNT-065838,EMEA-EAST,2026-07-25 11:05:00,Slow Network,400,High
CPLNT-065839,EMEA-WEST,2026-07-22 15:30:00,No Signal,320,Medium
CPLNT-065840,US-EAST-01,2026-07-19 19:25:00,Service Outage,650,Medium
CPLNT-065841,US-SOUTH-01,2026-07-28 15:00:00,Service Outage,280,Medium
CPLNT-065842,EMEA-EAST,2026-07-10 05:05:00,Service Outage,400,Medium
CPLNT-065843,ASIA-PAC,2026-07-11 08:35:00,Service Outage,800,High
CPLNT-065844,EMEA-WEST,2026-07-17 12:35:00,Service Outage,800,Critical
CPLNT-065845,US-EAST-01,2026-07-24 11:15:00,Service Outage,900,High
CPLNT-065846,ASIA-PAC,2026-07-13 18:40:00,No Signal,140,Low
CPLNT-065847,ASIA-PAC,2026-07-28 17:20:00,Service Outage,1260,High
CPLNT-065848,EMEA-EAST,2026-07-28 17:15:00,Service Outage,60,Critical
CPLNT-065849,US-SOUTH-01,2026-07-12 07:05:00,Service Outage,300,High
CPLNT-065850,EMEA-EAST,2026-07-25 20:10:00,Service Outage,700,Medium
CPLNT-065851,ASIA-PAC,2026-07-12 19:05:00,Service Outage,600,Medium
CPLNT-065852,EMEA-EAST,2026-07-29 05:40:00,No Signal,1100,Critical
CPLNT-065853,EMEA-WEST,2026-07-18 04:15:00,Service Outage,1000,Critical
CPLNT-065854,EMEA-WEST,2026-07-15 16:25:00,Connection Drops,900,High
CPLNT-065855,US-SOUTH-01,2026-07-18 22:30:00,Service Outage,489,Medium
CPLNT-065856,US-EAST-01,2026-07-24 00:10:00,No Signal,150,Critical
CPLNT-065857,ASIA-PAC,2026-07-23 13:10:00,No Signal,532,Medium
CPLNT-065858,US-EAST-01,2026-07-22 04:05:00,Service Outage,320,High
CPLNT-065859,US-WEST-01,2026-07-13 23:10:00,Service Outage,950,High
CPLNT-065860,US-SOUTH-01,2026-07-13 00:10:00,No Signal,150,Critical
CPLNT-065861,US-WEST-01,2026-07-19 11:05:00,Service Outage,550,High
CPLNT-065862,US-WEST-01,2026-07-19 16:10:00,Service Outage,950,Critical
CPLNT-065863,EMEA-EAST,2026-07-15 07:35:00,Service Outage,950,High
CPLNT-065864,EMEA-EAST,2026-07-13 11:05:00,Service Outage,250,High
CPLNT-065865,EMEA-WEST,2026-07-24 00:45:00,No Signal,120,High
CPLNT-065866,US-SOUTH-01,2026-07-14 17:35:00,Connection Drops,350,Medium
CPLNT-065867,ASIA-SOUTH,2026-07-22 13:40:00,High Latency,40,High
CPLNT-065868,ASIA-PAC,2026-07-20 16:10:00,Service Outage,280,Low
CPLNT-065869,EMEA-WEST,2026-07-11 19:15:00,No Signal,300,Low
CPLNT-065870,US-EAST-01,2026-07-20 15:10:00,Service Outage,60,High
CPLNT-065871,US-EAST-01,2026-07-26 05:30:00,Service Outage,450,High
CPLNT-065872,EMEA-EAST,2026-07-18 18:35:00,Service Outage,90,High
CPLNT-065873,US-WEST-01,2026-07-10 10:40:00,Service Outage,400,High
CPLNT-065874,EMEA-EAST,2026-07-20 06:05:00,Service Outage,40,Critical
CPLNT-065875,US-SOUTH-01,2026-07-26 18:15:00,No Signal,1330,Critical
CPLNT-065876,EMEA-WEST,2026-07-18 19:15:00,Service Outage,600,Medium
CPLNT-065877,EMEA-EAST,2026-07-11 09:40:00,Service Outage,200,Medium
CPLNT-065878,ASIA-PAC,2026-07-16 04:35:00,No Signal,1400,High
CPLNT-065879,ASIA-PAC,2026-07-22 05:40:00,Service Outage,979,High
CPLNT-065880,EMEA-WEST,2026-07-10 01:45:00,Service Outage,600,High
CPLNT-065881,US-WEST-01,2026-07-30 06:30:00,Service Outage,90,Critical
CPLNT-065882,EMEA-WEST,2026-07-28 18:15:00,No Signal,650,High
CPLNT-065883,ASIA-SOUTH,2026-07-11 15:35:00,No Signal,550,Medium
CPLNT-065884,US-EAST-01,2026-07-16 04:45:00,No Signal,1000,High
CPLNT-065885,US-EAST-01,2026-07-16 05:45:00,No Signal,850,Critical
CPLNT-065886,ASIA-PAC,2026-07-29 21:00:00,Service Outage,220,Medium
CPLNT-065887,EMEA-EAST,2026-07-20 15:45:00,No Signal,700,Medium
CPLNT-065888,EMEA-WEST,2026-07-28 15:15:00,Service Outage,950,Critical
CPLNT-065889,EMEA-EAST,2026-07-20 22:15:00,No Signal,650,High
CPLNT-065890,ASIA-PAC,2026-07-22 12:00:00,Service Outage,448,High
CPLNT-065891,US-WEST-01,2026-07-30 15:45:00,No Signal,750,High
CPLNT-065892,US-SOUTH-01,2026-07-18 13:40:00,Service Outage,420,Medium
CPLNT-065893,EMEA-EAST,2026-07-28 00:15:00,Service Outage,200,Critical
CPLNT-065894,US-SOUTH-01,2026-07-31 04:35:00,No Signal,120,High
CPLNT-065895,US-WEST-01,2026-07-10 11:00:00,Intermittent Service,650,High
CPLNT-065896,ASIA-PAC,2026-07-31 21:05:00,No Signal,750,Medium
CPLNT-065897,US-EAST-01,2026-07-15 02:00:00,No Signal,220,High
CPLNT-065898,ASIA-SOUTH,2026-07-24 03:40:00,No Signal,650,Medium
CPLNT-065899,ASIA-PAC,2026-07-28 11:00:00,No Signal,560,High
CPLNT-065900,US-SOUTH-01,2026-07-20 21:30:00,Service Outage,650,Medium
CPLNT-065901,ASIA-PAC,2026-07-24 20:45:00,Service Outage,56,Medium
CPLNT-065902,EMEA-WEST,2026-07-23 13:15:00,Service Outage,220,Critical
CPLNT-065903,EMEA-WEST,2026-07-24 16:35:00,Service Outage,280,Critical
CPLNT-065904,EMEA-WEST,2026-07-26 04:10:00,Service Outage,500,Medium
CPLNT-065905,ASIA-PAC,2026-07-16 05:15:00,Service Outage,850,Critical
CPLNT-065906,US-EAST-01,2026-07-17 14:45:00,Service Outage,600,Medium
CPLNT-065907,EMEA-WEST,2026-07-13 14:45:00,Service Outage,40,Medium
CPLNT-065908,EMEA-EAST,2026-07-11 17:20:00,No Signal,320,High
CPLNT-065909,US-SOUTH-01,2026-07-17 23:00:00,No Signal,850,Critical
CPLNT-065910,US-EAST-01,2026-07-14 17:20:00,No Signal,320,High
CPLNT-065911,EMEA-WEST,2026-07-15 21:15:00,No Signal,400,Medium
CPLNT-065912,ASIA-PAC,2026-07-25 22:45:00,No Signal,1000,Critical
CPLNT-065913,US-EAST-01,2026-07-28 21:20:00,Service Outage,100,Medium
CPLNT-065914,ASIA-SOUTH,2026-07-26 17:15:00,High Latency,400,Medium
CPLNT-065915,US-EAST-01,2026-07-29 01:05:00,Service Outage,650,High
CPLNT-065916,US-SOUTH-01,2026-07-15 23:05:00,No Signal,220,High
CPLNT-065917,US-SOUTH-01,2026-07-17 16:45:00,No Signal,320,Critical
CPLNT-065918,EMEA-WEST,2026-07-13 08:35:00,Service Outage,50,Low
CPLNT-065919,ASIA-PAC,2026-07-15 02:00:00,No Signal,1260,Critical
CPLNT-065920,EMEA-EAST,2026-07-22 14:00:00,High Latency,120,Low
CPLNT-065921,EMEA-WEST,2026-07-14 21:20:00,Slow Network,1100,High
CPLNT-065922,ASIA-SOUTH,2026-07-11 09:05:00,Connection Drops,30,Medium
CPLNT-065923,ASIA-PAC,2026-07-30 14:10:00,Service Outage,350,Medium
CPLNT-065924,ASIA-PAC,2026-07-18 07:10:00,Service Outage,280,High
CPLNT-065925,EMEA-WEST,2026-07-25 12:10:00,No Signal,850,Critical
CPLNT-065926,US-SOUTH-01,2026-07-11 19:25:00,Service Outage,28,Medium
CPLNT-065927,US-WEST-01,2026-07-27 14:40:00,Service Outage,120,Low
CPLNT-065928,EMEA-WEST,2026-07-12 15:30:00,Service Outage,180,Critical
CPLNT-065929,US-WEST-01,2026-07-13 04:40:00,No Signal,650,High
CPLNT-065930,US-SOUTH-01,2026-07-21 08:15:00,No Signal,60,High
CPLNT-065931,US-WEST-01,2026-07-13 16:25:00,Service Outage,650,Medium
CPLNT-065932,US-EAST-01,2026-07-11 06:25:00,Service Outage,120,Medium
CPLNT-065933,EMEA-WEST,2026-07-12 13:00:00,Service Outage,900,Critical
CPLNT-065934,ASIA-PAC,2026-07-28 13:10:00,No Signal,1260,High
CPLNT-065935,US-EAST-01,2026-07-28 00:05:00,No Signal,80,High
CPLNT-065936,US-EAST-01,2026-07-13 22:45:00,No Signal,50,Critical
CPLNT-065937,US-EAST-01,2026-07-30 10:15:00,Service Outage,80,Medium
CPLNT-065938,US-WEST-01,2026-07-22 01:40:00,Service Outage,380,Critical
CPLNT-065939,US-EAST-01,2026-07-22 09:35:00,Service Outage,30,Low
CPLNT-065940,US-WEST-01,2026-07-12 15:05:00,No Signal,900,High
CPLNT-065941,US-SOUTH-01,2026-07-18 18:35:00,Connection Drops,450,Medium
CPLNT-065942,ASIA-SOUTH,2026-07-25 15:05:00,No Signal,500,High
CPLNT-065943,US-SOUTH-01,2026-07-24 09:45:00,No Signal,220,Medium
CPLNT-065944,ASIA-SOUTH,2026-07-16 22:15:00,Service Outage,20,Medium
CPLNT-065945,ASIA-PAC,2026-07-31 09:05:00,Service Outage,200,Low
CPLNT-065946,ASIA-SOUTH,2026-07-30 08:25:00,Service Outage,280,Low
CPLNT-065947,EMEA-WEST,2026-07-12 06:40:00,No Signal,50,Low
CPLNT-065948,ASIA-SOUTH,2026-07-20 03:25:00,No Signal,300,High
CPLNT-065949,US-EAST-01,2026-07-13 06:30:00,Service Outage,120,Critical
CPLNT-065950,EMEA-WEST,2026-07-10 04:00:00,Connection Drops,150,Low
CPLNT-065951,ASIA-PAC,2026-07-27 12:00:00,Service Outage,800,High
CPLNT-065952,ASIA-PAC,2026-07-25 07:45:00,Service Outage,600,High
CPLNT-065953,EMEA-WEST,2026-07-17 04:20:00,No Signal,20,Low
CPLNT-065954,ASIA-PAC,2026-07-13 23:45:00,Service Outage,70,Medium
CPLNT-065955,EMEA-EAST,2026-07-13 06:35:00,Service Outage,1100,Critical
CPLNT-065956,ASIA-PAC,2026-07-19 01:00:00,No Signal,112,Low
CPLNT-065957,ASIA-SOUTH,2026-07-31 10:05:00,Service Outage,450,Medium
CPLNT-065958,US-WEST-01,2026-07-16 06:00:00,Service Outage,450,High
CPLNT-065959,EMEA-WEST,2026-07-25 22:45:00,Service Outage,800,High
CPLNT-065960,US-SOUTH-01,2026-07-22 18:15:00,Service Outage,40,High
CPLNT-065961,US-SOUTH-01,2026-07-31 21:10:00,No Signal,400,High
CPLNT-065962,US-EAST-01,2026-07-28 21:25:00,Service Outage,320,Low
CPLNT-065963,ASIA-PAC,2026-07-28 00:15:00,Service Outage,100,High
CPLNT-065964,EMEA-EAST,2026-07-15 15:00:00,No Signal,700,High
CPLNT-065965,US-SOUTH-01,2026-07-11 15:00:00,No Signal,140,Critical
CPLNT-065966,ASIA-PAC,2026-07-10 12:00:00,Intermittent Service,979,High
CPLNT-065967,ASIA-PAC,2026-07-25 21:35:00,Service Outage,140,High
CPLNT-065968,ASIA-SOUTH,2026-07-11 22:05:00,No Signal,700,Medium
CPLNT-065969,US-SOUTH-01,2026-07-28 13:15:00,Service Outage,308,Medium
CPLNT-065970,ASIA-PAC,2026-07-23 08:40:00,Service Outage,672,Medium
CPLNT-065971,EMEA-WEST,2026-07-15 00:45:00,Service Outage,180,Medium
CPLNT-065972,US-EAST-01,2026-07-26 17:00:00,Service Outage,350,High
CPLNT-065973,ASIA-SOUTH,2026-07-23 03:05:00,No Signal,40,Low
CPLNT-065974,US-SOUTH-01,2026-07-26 06:25:00,Service Outage,20,Critical
CPLNT-065975,US-EAST-01,2026-07-29 16:30:00,Service Outage,1200,Critical
CPLNT-065976,EMEA-EAST,2026-07-14 11:20:00,No Signal,380,Critical
CPLNT-065977,US-SOUTH-01,2026-07-12 03:30:00,Service Outage,1260,High
CPLNT-065978,ASIA-PAC,2026-07-10 05:05:00,Service Outage,1190,High
CPLNT-065979,ASIA-PAC,2026-07-29 06:35:00,Service Outage,220,Medium
CPLNT-065980,EMEA-WEST,2026-07-18 03:40:00,Service Outage,400,High
CPLNT-065981,US-WEST-01,2026-07-24 06:20:00,No Signal,380,Low
CPLNT-065982,EMEA-EAST,2026-07-29 07:35:00,Intermittent Service,400,High
CPLNT-065983,EMEA-WEST,2026-07-14 09:35:00,Service Outage,550,Medium
CPLNT-065984,US-WEST-01,2026-07-13 19:40:00,Service Outage,1200,Critical
CPLNT-065985,US-WEST-01,2026-07-24 17:10:00,Service Outage,100,High
CPLNT-065986,EMEA-EAST,2026-07-17 08:10:00,Service Outage,1200,Critical
CPLNT-065987,ASIA-PAC,2026-07-22 20:35:00,Service Outage,120,High
CPLNT-065988,US-EAST-01,2026-07-18 06:10:00,Service Outage,60,Medium
CPLNT-065989,ASIA-PAC,2026-07-12 07:05:00,High Latency,840,High
CPLNT-065990,EMEA-WEST,2026-07-15 18:35:00,High Latency,480,High
CPLNT-065991,EMEA-WEST,2026-07-17 21:00:00,No Signal,500,High
CPLNT-065992,US-WEST-01,2026-07-12 09:10:00,No Signal,900,High
CPLNT-065993,US-WEST-01,2026-07-26 16:45:00,High Latency,80,High
CPLNT-065994,US-SOUTH-01,2026-07-21 21:20:00,Service Outage,500,Medium
CPLNT-065995,ASIA-SOUTH,2026-07-22 01:10:00,Service Outage,180,Medium
CPLNT-065996,US-SOUTH-01,2026-07-13 09:45:00,Service Outage,532,Medium
CPLNT-065997,US-EAST-01,2026-07-26 21:15:00,Service Outage,60,High
CPLNT-065998,US-EAST-01,2026-07-26 07:00:00,Service Outage,850,Critical
CPLNT-065999,ASIA-PAC,2026-07-24 20:45:00,Service Outage,28,High
CPLNT-066000,ASIA-PAC,2026-07-18 16:40:00,Service Outage,251,High
CPLNT-066001,US-EAST-01,2026-07-10 17:45:00,Service Outage,380,Medium
CPLNT-066002,EMEA-WEST,2026-07-26 04:00:00,Service Outage,250,Critical
CPLNT-066003,US-WEST-01,2026-07-17 16:10:00,Service Outage,20,Critical
CPLNT-066004,US-SOUTH-01,2026-07-26 23:20:00,Service Outage,280,High
CPLNT-066005,ASIA-SOUTH,2026-07-11 08:00:00,Service Outage,250,Critical
CPLNT-066006,EMEA-WEST,2026-07-12 03:10:00,Service Outage,120,Medium
CPLNT-066007,EMEA-WEST,2026-07-30 09:10:00,Service Outage,1100,High
CPLNT-066008,US-WEST-01,2026-07-26 16:45:00,Service Outage,500,Medium
CPLNT-066009,US-SOUTH-01,2026-07-24 13:20:00,Intermittent Service,200,High
CPLNT-066010,ASIA-PAC,2026-07-29 00:15:00,No Signal,1330,High
CPLNT-066011,ASIA-PAC,2026-07-22 10:45:00,High Latency,112,Medium
CPLNT-066012,EMEA-EAST,2026-07-25 18:30:00,Service Outage,280,Low
CPLNT-066013,US-EAST-01,2026-07-18 00:30:00,No Signal,900,Critical
CPLNT-066014,US-EAST-01,2026-07-15 00:30:00,No Signal,600,Medium
CPLNT-066015,US-SOUTH-01,2026-07-11 10:35:00,No Signal,560,High
CPLNT-066016,EMEA-WEST,2026-07-14 02:45:00,Service Outage,30,High
CPLNT-066017,ASIA-SOUTH,2026-07-11 20:20:00,No Signal,800,Critical
CPLNT-066018,EMEA-EAST,2026-07-16 23:20:00,No Signal,600,High
CPLNT-066019,ASIA-PAC,2026-07-26 06:10:00,No Signal,450,High
CPLNT-066020,EMEA-WEST,2026-07-14 03:40:00,Slow Network,950,High
CPLNT-066021,EMEA-WEST,2026-07-12 00:40:00,Service Outage,180,Low
CPLNT-066022,ASIA-PAC,2026-07-11 04:25:00,Intermittent Service,350,Critical
CPLNT-066023,EMEA-WEST,2026-07-17 17:00:00,No Signal,900,High
CPLNT-066024,EMEA-EAST,2026-07-27 06:45:00,Service Outage,450,Medium
CPLNT-066025,ASIA-SOUTH,2026-07-24 07:35:00,No Signal,30,Medium
CPLNT-066026,US-EAST-01,2026-07-14 05:10:00,Service Outage,550,Medium
CPLNT-066027,US-EAST-01,2026-07-23 01:00:00,No Signal,40,Medium
CPLNT-066028,US-SOUTH-01,2026-07-22 02:15:00,Service Outage,300,Medium
CPLNT-066029,EMEA-EAST,2026-07-20 12:00:00,No Signal,30,Critical
CPLNT-066030,ASIA-PAC,2026-07-17 15:15:00,No Signal,350,High
CPLNT-066031,US-SOUTH-01,2026-07-12 23:45:00,Slow Network,40,Medium
CPLNT-066032,EMEA-WEST,2026-07-11 09:00:00,Service Outage,900,High
CPLNT-066033,ASIA-PAC,2026-07-31 09:00:00,Service Outage,60,Low
CPLNT-066034,US-WEST-01,2026-07-14 00:40:00,No Signal,750,Medium
CPLNT-066035,EMEA-WEST,2026-07-15 01:15:00,No Signal,120,Critical
CPLNT-066036,ASIA-PAC,2026-07-17 08:15:00,No Signal,532,Medium
CPLNT-066037,US-EAST-01,2026-07-17 08:15:00,No Signal,900,High
CPLNT-066038,US-WEST-01,2026-07-26 06:20:00,Connection Drops,650,Medium
CPLNT-066039,EMEA-EAST,2026-07-17 11:20:00,Service Outage,950,Critical
CPLNT-066040,US-EAST-01,2026-07-24 11:15:00,No Signal,180,Low
CPLNT-066041,US-SOUTH-01,2026-07-22 21:45:00,Service Outage,350,Low
CPLNT-066042,US-SOUTH-01,2026-07-19 21:10:00,Service Outage,1050,Critical
CPLNT-066043,US-SOUTH-01,2026-07-12 01:15:00,Service Outage,1000,High
CPLNT-066044,ASIA-PAC,2026-07-14 01:25:00,Service Outage,770,Medium
CPLNT-066045,US-SOUTH-01,2026-07-26 09:20:00,Service Outage,1050,High
CPLNT-066046,EMEA-WEST,2026-07-28 15:10:00,No Signal,750,Medium
CPLNT-066047,US-EAST-01,2026-07-22 22:25:00,Service Outage,850,Critical
CPLNT-066048,ASIA-PAC,2026-07-25 05:40:00,Service Outage,300,Low
CPLNT-066049,EMEA-WEST,2026-07-22 01:10:00,Service Outage,800,High
CPLNT-066050,ASIA-SOUTH,2026-07-18 14:00:00,Slow Network,50,Low
CPLNT-066051,US-WEST-01,2026-07-14 10:45:00,No Signal,1200,High
CPLNT-066052,US-EAST-01,2026-07-26 00:00:00,Connection Drops,30,Medium
CPLNT-066053,US-EAST-01,2026-07-31 05:20:00,Intermittent Service,950,High
CPLNT-066054,ASIA-PAC,2026-07-23 17:40:00,Service Outage,1190,High
CPLNT-066055,ASIA-PAC,2026-07-31 20:45:00,No Signal,400,High
CPLNT-066056,US-WEST-01,2026-07-17 13:45:00,No Signal,20,High
CPLNT-066057,US-EAST-01,2026-07-18 12:35:00,Service Outage,500,Medium
CPLNT-066058,EMEA-EAST,2026-07-16 18:20:00,Service Outage,950,High
CPLNT-066059,EMEA-EAST,2026-07-26 22:30:00,Service Outage,200,Low
CPLNT-066060,US-WEST-01,2026-07-13 11:35:00,Service Outage,750,Medium
CPLNT-066061,EMEA-WEST,2026-07-23 01:25:00,Intermittent Service,120,Medium
