outage_id,region,timestamp,severity,component,status,duration_minutes
INC-053559,US-EAST-01,2026-07-20 12:25:00,Minor,BGP Route,Resolved,150
INC-053560,ASIA-PAC,2026-07-23 19:10:00,Major,Fiber Break,Resolved,1800
INC-053561,ASIA-SOUTH,2026-07-22 17:20:00,Critical,Configuration Error,Resolved,180
INC-053562,US-EAST-01,2026-07-24 06:00:00,Warning,Cloud Flare,Active,600
INC-053563,ASIA-PAC,2026-07-24 14:30:00,Major,Power Outage,Active,180
INC-053564,ASIA-PAC,2026-07-25 22:30:00,Critical,Power Outage,Active,180
INC-053565,US-WEST-01,2026-07-30 00:30:00,Critical,Fiber Backbone,Active,180
INC-053566,US-EAST-01,2026-07-10 03:15:00,Minor,BGP Route,Active,120
INC-053567,ASIA-PAC,2026-07-26 19:15:00,Major,BGP Route,Resolved,180
INC-053568,ASIA-SOUTH,2026-07-27 20:25:00,Warning,Cloud Flare,Active,150
INC-053569,US-WEST-01,2026-07-25 01:30:00,Warning,Power Outage,Active,1440
INC-053570,US-EAST-01,2026-07-21 13:15:00,Warning,Software Bug,Active,300
INC-053571,ASIA-PAC,2026-07-11 07:00:00,Major,Scheduled UPS Test,Resolved,180
INC-053572,ASIA-PAC,2026-07-11 17:10:00,Major,Hardware Fault,Resolved,240
INC-053573,EMEA-WEST,2026-07-20 08:10:00,Major,Software Bug,Resolved,180
INC-053574,US-WEST-01,2026-07-27 00:25:00,Warning,Power Outage,Resolved,60
INC-053575,ASIA-SOUTH,2026-07-17 03:40:00,Warning,Software Bug,Resolved,90
INC-053576,EMEA-WEST,2026-07-21 19:15:00,Critical,Software Bug,Resolved,900
INC-053577,ASIA-PAC,2026-07-15 03:00:00,Minor,Cloud Flare,Active,120
INC-053578,ASIA-PAC,2026-07-22 17:25:00,Warning,BGP Route,Active,120
INC-053579,US-EAST-01,2026-07-29 11:00:00,Minor,Cloud Flare,Resolved,1440
INC-053580,US-EAST-01,2026-07-21 02:25:00,Critical,BGP Route,Resolved,180
INC-053581,US-EAST-01,2026-07-28 09:20:00,Critical,Hardware Fault,Active,180
INC-053582,ASIA-PAC,2026-07-19 18:15:00,Major,Cloud Flare,Resolved,180
INC-053583,US-SOUTH-01,2026-07-20 15:00:00,Major,Power Outage,Active,1440
INC-053584,US-SOUTH-01,2026-07-23 10:30:00,Warning,Software Bug,Resolved,60
INC-053585,ASIA-PAC,2026-07-16 03:15:00,Major,Power Outage,Active,480
INC-053586,ASIA-SOUTH,2026-07-24 19:25:00,Warning,Fiber Break,Active,150
INC-053587,US-SOUTH-01,2026-07-20 08:10:00,Major,Fiber Backbone,Active,1800
INC-053588,US-EAST-01,2026-07-20 03:00:00,Major,Hardware Fault,Active,360
INC-053589,EMEA-WEST,2026-07-11 14:40:00,Warning,Fiber Backbone,Resolved,180
INC-053590,EMEA-WEST,2026-07-29 02:15:00,Minor,Hardware Fault,Resolved,1200
INC-053591,EMEA-EAST,2026-07-28 20:00:00,Critical,Configuration Error,Active,180
INC-053592,ASIA-PAC,2026-07-31 23:59:00,Critical,BGP Route,Resolved,1440
INC-053593,EMEA-WEST,2026-07-27 03:45:00,Critical,Scheduled UPS Test,Active,1200
INC-053594,EMEA-EAST,2026-07-15 04:45:00,Minor,BGP Route,Resolved,75
INC-053595,ASIA-SOUTH,2026-07-14 03:25:00,Minor,BGP Route,Active,120
INC-053596,ASIA-SOUTH,2026-07-26 16:10:00,Warning,BGP Route,Active,120
INC-053597,US-WEST-01,2026-07-18 22:10:00,Warning,Power Outage,Active,120
INC-053598,ASIA-SOUTH,2026-07-16 07:40:00,Warning,Software Bug,Resolved,30
INC-053599,ASIA-PAC,2026-07-20 04:20:00,Major,Fiber Break,Resolved,600
INC-053600,EMEA-EAST,2026-07-27 09:25:00,Critical,Configuration Error,Resolved,180
INC-053601,US-WEST-01,2026-07-26 07:25:00,Major,BGP Route,Active,900
INC-053602,US-EAST-01,2026-07-30 10:10:00,Major,BGP Route,Active,900
INC-053603,US-EAST-01,2026-07-13 03:15:00,Critical,Fiber Backbone,Active,180
INC-053604,US-WEST-01,2026-07-22 22:15:00,Major,BGP Route,Active,180
INC-053605,US-WEST-01,2026-07-17 11:20:00,Major,Equipment Fault,Resolved,180
INC-053606,ASIA-PAC,2026-07-16 06:15:00,Warning,Fiber Break,Active,120
INC-053607,US-WEST-01,2026-07-31 07:20:00,Critical,BGP Route,Active,1440
INC-053608,ASIA-PAC,2026-07-26 03:40:00,Major,Power Outage,Active,180
INC-053609,US-SOUTH-01,2026-07-22 16:05:00,Warning,Cloud Flare,Active,1440
INC-053610,ASIA-PAC,2026-07-26 04:00:00,Critical,BGP Route,Resolved,180
INC-053611,US-SOUTH-01,2026-07-15 08:20:00,Critical,Scheduled UPS Test,Active,180
INC-053612,US-WEST-01,2026-07-12 22:00:00,Major,Fiber Break,Active,360
INC-053613,ASIA-PAC,2026-07-28 20:40:00,Warning,Fiber Backbone,Active,240
INC-053614,US-EAST-01,2026-07-29 19:35:00,Minor,Software Bug,Resolved,480
INC-053615,ASIA-PAC,2026-07-20 09:30:00,Major,Software Bug,Resolved,1080
INC-053616,EMEA-EAST,2026-07-14 12:25:00,Major,Software Bug,Active,720
INC-053617,ASIA-PAC,2026-07-29 18:30:00,Critical,Power Outage,Active,180
INC-053618,ASIA-PAC,2026-07-11 04:10:00,Critical,Fiber Break,Resolved,180
INC-053619,US-EAST-01,2026-07-12 18:35:00,Warning,Cloud Flare,Resolved,180
INC-053620,ASIA-PAC,2026-07-21 16:15:00,Critical,Cloud Flare,Resolved,180
INC-053621,EMEA-EAST,2026-07-17 23:20:00,Critical,BGP Route,Active,180
INC-053622,EMEA-WEST,2026-07-13 08:40:00,Major,Equipment Fault,Active,900
INC-053623,US-EAST-01,2026-07-23 16:35:00,Minor,Fiber Backbone,Active,1440
INC-053624,US-SOUTH-01,2026-07-31 10:15:00,Warning,Equipment Fault,Active,600
INC-053625,US-EAST-01,2026-07-27 08:05:00,Warning,Hardware Fault,Active,120
INC-053626,US-WEST-01,2026-07-15 18:35:00,Minor,Scheduled UPS Test,Active,150
INC-053627,ASIA-PAC,2026-07-20 03:00:00,Major,Scheduled UPS Test,Resolved,180
INC-053628,US-SOUTH-01,2026-07-31 21:10:00,Warning,Scheduled UPS Test,Resolved,240
INC-053629,ASIA-SOUTH,2026-07-13 06:15:00,Warning,Fiber Backbone,Active,120
INC-053630,US-WEST-01,2026-07-25 11:30:00,Minor,Hardware Fault,Resolved,600
INC-053631,ASIA-SOUTH,2026-07-30 12:35:00,Warning,Equipment Fault,Active,1440
INC-053632,US-WEST-01,2026-07-14 11:30:00,Minor,Hardware Fault,Resolved,720
INC-053633,EMEA-EAST,2026-07-11 07:25:00,Major,Cloud Flare,Active,180
INC-053634,ASIA-PAC,2026-07-25 14:45:00,Major,Scheduled UPS Test,Resolved,180
INC-053635,US-SOUTH-01,2026-07-14 03:05:00,Warning,Scheduled UPS Test,Resolved,1080
INC-053636,US-EAST-01,2026-07-12 02:05:00,Minor,Software Bug,Active,120
INC-053637,US-EAST-01,2026-07-17 21:00:00,Major,Fiber Backbone,Resolved,180
INC-053638,ASIA-SOUTH,2026-07-28 12:25:00,Minor,Power Outage,Active,480
INC-053639,US-EAST-01,2026-07-13 20:15:00,Critical,Software Bug,Active,480
INC-053640,EMEA-WEST,2026-07-28 11:05:00,Major,Fiber Break,Active,1200
INC-053641,ASIA-PAC,2026-07-16 00:15:00,Major,Hardware Fault,Active,180
INC-053642,US-SOUTH-01,2026-07-24 09:05:00,Critical,Scheduled UPS Test,Resolved,180
INC-053643,EMEA-WEST,2026-07-15 01:35:00,Warning,Cloud Flare,Resolved,120
INC-053644,ASIA-SOUTH,2026-07-15 14:30:00,Critical,Fiber Break,Resolved,360
INC-053645,ASIA-PAC,2026-07-26 08:10:00,Minor,Configuration Error,Active,720
INC-053646,US-WEST-01,2026-07-15 18:40:00,Critical,Fiber Break,Resolved,1440
INC-053647,US-EAST-01,2026-07-31 11:25:00,Warning,Fiber Break,Resolved,60
INC-053648,ASIA-PAC,2026-07-25 07:45:00,Major,Configuration Error,Active,180
INC-053649,ASIA-SOUTH,2026-07-22 01:40:00,Warning,Equipment Fault,Resolved,300
INC-053650,EMEA-EAST,2026-07-18 20:10:00,Major,BGP Route,Resolved,1200
INC-053651,US-WEST-01,2026-07-21 07:00:00,Critical,Fiber Backbone,Active,1080
INC-053652,EMEA-EAST,2026-07-14 07:10:00,Critical,Fiber Break,Active,180
INC-053653,US-WEST-01,2026-07-28 17:20:00,Minor,Software Bug,Active,120
INC-053654,EMEA-EAST,2026-07-20 13:25:00,Warning,Fiber Backbone,Active,600
INC-053655,ASIA-PAC,2026-07-29 17:05:00,Minor,Configuration Error,Resolved,60
INC-053656,US-WEST-01,2026-07-10 17:20:00,Critical,Scheduled UPS Test,Resolved,1440
INC-053657,EMEA-EAST,2026-07-17 03:40:00,Minor,Software Bug,Resolved,600
INC-053658,US-EAST-01,2026-07-28 20:40:00,Critical,Cloud Flare,Active,180
INC-053659,US-WEST-01,2026-07-17 23:30:00,Warning,Hardware Fault,Resolved,1080
INC-053660,EMEA-WEST,2026-07-28 23:40:00,Minor,Scheduled UPS Test,Active,120
INC-053661,ASIA-PAC,2026-07-10 05:40:00,Critical,Configuration Error,Active,360
INC-053662,ASIA-PAC,2026-07-18 13:20:00,Minor,Fiber Break,Active,120
INC-053663,US-EAST-01,2026-07-29 16:05:00,Warning,BGP Route,Active,360
INC-053664,US-EAST-01,2026-07-22 11:45:00,Critical,Scheduled UPS Test,Resolved,600
INC-053665,ASIA-SOUTH,2026-07-19 20:20:00,Major,Hardware Fault,Active,180
INC-053666,EMEA-WEST,2026-07-23 05:00:00,Major,Equipment Fault,Active,300
INC-053667,ASIA-SOUTH,2026-07-16 04:45:00,Warning,Equipment Fault,Active,720
INC-053668,EMEA-EAST,2026-07-12 03:00:00,Critical,Fiber Backbone,Active,180
INC-053669,ASIA-PAC,2026-07-23 06:05:00,Warning,Configuration Error,Active,120
INC-053670,ASIA-PAC,2026-07-29 06:35:00,Minor,Fiber Break,Active,120
INC-053671,ASIA-SOUTH,2026-07-16 12:35:00,Major,BGP Route,Active,600
INC-053672,US-EAST-01,2026-07-30 22:20:00,Major,Fiber Break,Resolved,300
INC-053673,US-SOUTH-01,2026-07-23 07:00:00,Critical,Cloud Flare,Resolved,180
INC-053674,ASIA-SOUTH,2026-07-16 05:25:00,Warning,Hardware Fault,Active,360
INC-053675,EMEA-WEST,2026-07-20 18:45:00,Critical,Fiber Break,Active,1800
INC-053676,ASIA-PAC,2026-07-26 04:40:00,Warning,Fiber Break,Resolved,30
INC-053677,EMEA-WEST,2026-07-25 19:05:00,Major,Power Outage,Resolved,480
INC-053678,EMEA-EAST,2026-07-17 23:05:00,Critical,Equipment Fault,Active,180
INC-053679,US-WEST-01,2026-07-28 18:20:00,Minor,Software Bug,Resolved,1200
INC-053680,US-EAST-01,2026-07-19 09:10:00,Warning,Hardware Fault,Resolved,360
INC-053681,ASIA-PAC,2026-07-21 10:40:00,Minor,Software Bug,Resolved,45
INC-053682,EMEA-WEST,2026-07-27 02:45:00,Warning,Software Bug,Resolved,90
INC-053683,ASIA-PAC,2026-07-29 02:45:00,Critical,Hardware Fault,Resolved,1800
INC-053684,EMEA-WEST,2026-07-19 01:15:00,Major,Power Outage,Resolved,900
INC-053685,EMEA-WEST,2026-07-26 03:05:00,Critical,BGP Route,Resolved,1440
INC-053686,EMEA-EAST,2026-07-31 23:59:00,Major,Hardware Fault,Resolved,900
INC-053687,ASIA-PAC,2026-07-24 12:40:00,Major,Fiber Backbone,Resolved,180
INC-053688,EMEA-EAST,2026-07-17 23:10:00,Major,Equipment Fault,Active,600
INC-053689,US-EAST-01,2026-07-24 23:25:00,Major,Software Bug,Resolved,480
INC-053690,ASIA-PAC,2026-07-19 19:15:00,Major,Scheduled UPS Test,Active,180
INC-053691,US-EAST-01,2026-07-18 04:35:00,Major,Fiber Break,Resolved,180
INC-053692,US-WEST-01,2026-07-12 00:05:00,Major,Fiber Backbone,Active,180
INC-053693,US-EAST-01,2026-07-24 20:25:00,Warning,BGP Route,Active,120
INC-053694,EMEA-EAST,2026-07-23 14:35:00,Major,Fiber Break,Active,240
INC-053695,EMEA-WEST,2026-07-23 05:45:00,Major,Equipment Fault,Active,360
INC-053696,EMEA-EAST,2026-07-25 08:10:00,Minor,Configuration Error,Resolved,180
INC-053697,ASIA-PAC,2026-07-11 17:10:00,Warning,Power Outage,Resolved,120
INC-053698,ASIA-SOUTH,2026-07-20 09:00:00,Major,Power Outage,Resolved,720
INC-053699,EMEA-EAST,2026-07-10 11:20:00,Major,Scheduled UPS Test,Resolved,300
INC-053700,ASIA-SOUTH,2026-07-20 03:00:00,Critical,BGP Route,Resolved,180
INC-053701,US-WEST-01,2026-07-21 20:15:00,Major,Power Outage,Resolved,480
INC-053702,US-EAST-01,2026-07-18 03:20:00,Warning,Power Outage,Resolved,1440
INC-053703,EMEA-WEST,2026-07-16 10:40:00,Warning,Power Outage,Resolved,75
INC-053704,ASIA-PAC,2026-07-21 21:10:00,Critical,Configuration Error,Resolved,1440
INC-053705,ASIA-PAC,2026-07-28 18:15:00,Critical,BGP Route,Resolved,180
INC-053706,US-SOUTH-01,2026-07-29 12:35:00,Minor,Equipment Fault,Resolved,30
INC-053707,US-WEST-01,2026-07-21 00:10:00,Warning,Fiber Break,Resolved,300
INC-053708,US-SOUTH-01,2026-07-10 01:30:00,Warning,Equipment Fault,Active,120
INC-053709,US-EAST-01,2026-07-14 04:45:00,Warning,Fiber Break,Active,300
INC-053710,ASIA-SOUTH,2026-07-13 07:15:00,Major,Equipment Fault,Resolved,180
INC-053711,ASIA-PAC,2026-07-28 09:05:00,Warning,Fiber Break,Active,120
INC-053712,EMEA-WEST,2026-07-26 23:10:00,Minor,BGP Route,Active,1800
INC-053713,US-EAST-01,2026-07-23 19:35:00,Warning,Hardware Fault,Active,1080
INC-053714,ASIA-SOUTH,2026-07-16 06:00:00,Warning,BGP Route,Resolved,1080
INC-053715,ASIA-PAC,2026-07-17 03:25:00,Critical,Equipment Fault,Active,300
INC-053716,ASIA-SOUTH,2026-07-22 08:35:00,Warning,Hardware Fault,Resolved,720
INC-053717,EMEA-WEST,2026-07-23 02:00:00,Critical,Equipment Fault,Active,180
INC-053718,ASIA-PAC,2026-07-23 04:30:00,Critical,Scheduled UPS Test,Resolved,1440
INC-053719,ASIA-PAC,2026-07-17 13:20:00,Minor,Fiber Backbone,Resolved,180
INC-053720,EMEA-EAST,2026-07-17 00:30:00,Critical,Fiber Backbone,Active,180
INC-053721,EMEA-EAST,2026-07-17 22:10:00,Major,Cloud Flare,Resolved,180
INC-053722,US-EAST-01,2026-07-14 03:25:00,Critical,BGP Route,Active,180
INC-053723,US-SOUTH-01,2026-07-12 07:20:00,Critical,Fiber Backbone,Resolved,1080
INC-053724,US-EAST-01,2026-07-26 18:35:00,Minor,Software Bug,Active,150
INC-053725,ASIA-PAC,2026-07-25 06:25:00,Minor,Scheduled UPS Test,Resolved,1440
INC-053726,US-SOUTH-01,2026-07-30 02:30:00,Minor,Fiber Backbone,Resolved,300
INC-053727,EMEA-WEST,2026-07-30 23:35:00,Major,Cloud Flare,Active,720
INC-053728,EMEA-WEST,2026-07-19 11:05:00,Critical,Power Outage,Resolved,180
INC-053729,US-WEST-01,2026-07-28 13:20:00,Major,Fiber Break,Resolved,180
INC-053730,ASIA-SOUTH,2026-07-20 21:20:00,Minor,Cloud Flare,Resolved,720
INC-053731,ASIA-PAC,2026-07-18 07:40:00,Critical,Fiber Backbone,Resolved,300
INC-053732,ASIA-PAC,2026-07-28 07:45:00,Warning,Scheduled UPS Test,Resolved,45
INC-053733,EMEA-WEST,2026-07-20 03:25:00,Critical,Scheduled UPS Test,Active,180
INC-053734,ASIA-PAC,2026-07-20 21:25:00,Critical,Cloud Flare,Resolved,240
INC-053735,US-EAST-01,2026-07-28 10:40:00,Warning,Configuration Error,Active,120
INC-053736,US-WEST-01,2026-07-28 04:35:00,Minor,Scheduled UPS Test,Resolved,1080
INC-053737,US-SOUTH-01,2026-07-29 01:10:00,Warning,Software Bug,Resolved,300
INC-053738,US-SOUTH-01,2026-07-15 08:20:00,Critical,Cloud Flare,Resolved,1200
INC-053739,ASIA-PAC,2026-07-13 09:05:00,Minor,Scheduled UPS Test,Active,120
INC-053740,EMEA-WEST,2026-07-17 15:15:00,Minor,Fiber Backbone,Resolved,1440
INC-053741,EMEA-EAST,2026-07-19 06:10:00,Major,BGP Route,Resolved,480
INC-053742,EMEA-EAST,2026-07-19 07:45:00,Minor,Fiber Backbone,Resolved,75
INC-053743,EMEA-WEST,2026-07-13 02:35:00,Critical,Scheduled UPS Test,Resolved,180
INC-053744,ASIA-PAC,2026-07-12 12:45:00,Critical,Scheduled UPS Test,Resolved,180
INC-053745,US-WEST-01,2026-07-10 09:20:00,Warning,Hardware Fault,Resolved,300
INC-053746,ASIA-PAC,2026-07-23 17:20:00,Minor,Power Outage,Active,720
INC-053747,ASIA-SOUTH,2026-07-19 13:10:00,Major,Hardware Fault,Resolved,300
INC-053748,EMEA-EAST,2026-07-21 05:20:00,Warning,Software Bug,Active,150
INC-053749,EMEA-WEST,2026-07-29 07:30:00,Minor,BGP Route,Resolved,60
INC-053750,US-WEST-01,2026-07-22 06:10:00,Critical,Configuration Error,Resolved,600
INC-053751,EMEA-EAST,2026-07-26 14:00:00,Major,Fiber Break,Active,360
INC-053752,US-SOUTH-01,2026-07-12 17:15:00,Warning,Equipment Fault,Resolved,360
INC-053753,ASIA-PAC,2026-07-11 13:35:00,Warning,Equipment Fault,Active,1440
INC-053754,ASIA-PAC,2026-07-14 19:20:00,Critical,Software Bug,Active,180
INC-053755,US-EAST-01,2026-07-21 05:45:00,Critical,Power Outage,Resolved,900
INC-053756,US-WEST-01,2026-07-11 01:10:00,Minor,BGP Route,Active,120
INC-053757,US-EAST-01,2026-07-27 08:35:00,Minor,Configuration Error,Resolved,300
INC-053758,US-WEST-01,2026-07-22 11:15:00,Major,Scheduled UPS Test,Resolved,180
INC-053759,ASIA-PAC,2026-07-12 21:10:00,Major,Configuration Error,Active,900
INC-053760,ASIA-PAC,2026-07-26 02:35:00,Warning,Configuration Error,Active,900
INC-053761,US-WEST-01,2026-07-20 10:00:00,Critical,Equipment Fault,Resolved,240
INC-053762,ASIA-SOUTH,2026-07-13 04:05:00,Critical,BGP Route,Active,1440
INC-053763,EMEA-EAST,2026-07-21 02:40:00,Major,Hardware Fault,Active,1440
INC-053764,US-EAST-01,2026-07-14 01:15:00,Minor,Fiber Break,Active,480
INC-053765,ASIA-PAC,2026-07-29 07:10:00,Minor,BGP Route,Resolved,720
INC-053766,ASIA-SOUTH,2026-07-26 10:35:00,Critical,Cloud Flare,Resolved,180
INC-053767,ASIA-PAC,2026-07-25 19:25:00,Minor,Fiber Backbone,Active,1200
INC-053768,US-EAST-01,2026-07-15 15:35:00,Critical,Cloud Flare,Active,300
INC-053769,EMEA-WEST,2026-07-21 17:05:00,Warning,Fiber Backbone,Resolved,1080
INC-053770,US-SOUTH-01,2026-07-15 19:40:00,Major,BGP Route,Resolved,180
INC-053771,EMEA-EAST,2026-07-18 15:30:00,Critical,Fiber Break,Active,180
INC-053772,EMEA-WEST,2026-07-31 18:15:00,Minor,Hardware Fault,Resolved,60
INC-053773,ASIA-SOUTH,2026-07-14 02:15:00,Warning,Scheduled UPS Test,Active,120
INC-053774,ASIA-PAC,2026-07-25 01:35:00,Major,Cloud Flare,Active,240
INC-053775,US-WEST-01,2026-07-30 01:10:00,Minor,Fiber Backbone,Resolved,1800
INC-053776,EMEA-WEST,2026-07-30 16:15:00,Critical,Software Bug,Active,480
INC-053777,EMEA-EAST,2026-07-15 02:30:00,Major,Cloud Flare,Active,180
INC-053778,ASIA-SOUTH,2026-07-30 10:10:00,Major,Scheduled UPS Test,Resolved,360
INC-053779,US-EAST-01,2026-07-11 04:20:00,Major,Software Bug,Active,180
INC-053780,ASIA-PAC,2026-07-30 00:45:00,Critical,Scheduled UPS Test,Resolved,180
INC-053781,ASIA-PAC,2026-07-25 20:30:00,Warning,Scheduled UPS Test,Resolved,300
INC-053782,US-SOUTH-01,2026-07-30 11:20:00,Minor,Scheduled UPS Test,Active,600
INC-053783,US-EAST-01,2026-07-20 08:40:00,Critical,Software Bug,Active,1800
INC-053784,EMEA-EAST,2026-07-27 19:35:00,Critical,Equipment Fault,Active,180
INC-053785,US-SOUTH-01,2026-07-18 23:15:00,Major,Power Outage,Resolved,180
INC-053786,US-WEST-01,2026-07-14 16:40:00,Warning,BGP Route,Resolved,45
INC-053787,US-WEST-01,2026-07-27 01:00:00,Warning,Cloud Flare,Resolved,1800
INC-053788,ASIA-PAC,2026-07-29 15:30:00,Warning,Configuration Error,Active,120
INC-053789,US-EAST-01,2026-07-14 04:25:00,Warning,Fiber Backbone,Active,120
INC-053790,US-EAST-01,2026-07-13 02:45:00,Major,Fiber Backbone,Resolved,180
INC-053791,EMEA-EAST,2026-07-21 12:35:00,Warning,Hardware Fault,Resolved,120
INC-053792,EMEA-EAST,2026-07-10 15:45:00,Major,BGP Route,Active,180
INC-053793,EMEA-EAST,2026-07-29 01:45:00,Minor,Hardware Fault,Resolved,720
INC-053794,ASIA-PAC,2026-07-31 19:40:00,Minor,Scheduled UPS Test,Active,1800
INC-053795,ASIA-PAC,2026-07-27 22:30:00,Warning,Fiber Break,Resolved,1200
INC-053796,US-WEST-01,2026-07-11 02:15:00,Critical,Power Outage,Resolved,600
INC-053797,EMEA-WEST,2026-07-23 11:35:00,Minor,Equipment Fault,Resolved,30
INC-053798,EMEA-WEST,2026-07-21 20:45:00,Major,Configuration Error,Active,180
INC-053799,EMEA-WEST,2026-07-14 14:05:00,Warning,BGP Route,Active,120
INC-053800,EMEA-WEST,2026-07-30 16:00:00,Minor,Power Outage,Active,120
INC-053801,US-EAST-01,2026-07-11 09:30:00,Minor,Equipment Fault,Active,600
INC-053802,ASIA-PAC,2026-07-14 05:05:00,Minor,Scheduled UPS Test,Active,120
INC-053803,US-WEST-01,2026-07-16 14:30:00,Critical,Fiber Break,Active,180
INC-053804,US-EAST-01,2026-07-17 03:15:00,Minor,Hardware Fault,Resolved,600
INC-053805,EMEA-WEST,2026-07-14 03:35:00,Warning,BGP Route,Active,120
INC-053806,US-WEST-01,2026-07-23 10:35:00,Minor,Power Outage,Resolved,60
INC-053807,ASIA-SOUTH,2026-07-15 21:15:00,Minor,Fiber Break,Active,180
INC-053808,ASIA-PAC,2026-07-17 11:30:00,Major,Configuration Error,Resolved,720
INC-053809,ASIA-PAC,2026-07-21 23:20:00,Critical,Configuration Error,Active,1080
INC-053810,ASIA-SOUTH,2026-07-15 12:40:00,Critical,Scheduled UPS Test,Active,180
INC-053811,US-SOUTH-01,2026-07-25 00:25:00,Critical,Cloud Flare,Resolved,720
INC-053812,US-EAST-01,2026-07-13 00:40:00,Warning,BGP Route,Resolved,45
INC-053813,EMEA-WEST,2026-07-28 07:15:00,Warning,Cloud Flare,Active,120
INC-053814,EMEA-WEST,2026-07-31 17:05:00,Major,Hardware Fault,Resolved,600
INC-053815,ASIA-SOUTH,2026-07-27 02:45:00,Major,BGP Route,Active,180
INC-053816,ASIA-PAC,2026-07-27 00:05:00,Critical,Fiber Break,Resolved,180
INC-053817,US-EAST-01,2026-07-29 06:00:00,Warning,Fiber Backbone,Resolved,720
INC-053818,ASIA-PAC,2026-07-24 15:40:00,Critical,Software Bug,Resolved,480
INC-053819,EMEA-WEST,2026-07-12 09:30:00,Warning,Equipment Fault,Resolved,1080
INC-053820,ASIA-PAC,2026-07-27 23:20:00,Warning,Fiber Break,Resolved,300
INC-053821,US-WEST-01,2026-07-21 22:25:00,Major,Fiber Backbone,Resolved,480
INC-053822,US-SOUTH-01,2026-07-26 12:35:00,Warning,BGP Route,Active,300
INC-053823,ASIA-PAC,2026-07-29 04:30:00,Major,BGP Route,Resolved,180
INC-053824,EMEA-WEST,2026-07-27 19:30:00,Major,Scheduled UPS Test,Active,180
INC-053825,ASIA-SOUTH,2026-07-28 18:00:00,Critical,Configuration Error,Resolved,180
INC-053826,ASIA-SOUTH,2026-07-11 13:25:00,Major,Hardware Fault,Active,1200
INC-053827,US-EAST-01,2026-07-10 06:30:00,Minor,Fiber Break,Active,180
INC-053828,US-WEST-01,2026-07-17 06:25:00,Warning,Fiber Break,Active,180
INC-053829,US-EAST-01,2026-07-30 14:40:00,Major,Cloud Flare,Active,1200
INC-053830,ASIA-PAC,2026-07-28 22:30:00,Minor,Cloud Flare,Active,600
INC-053831,US-SOUTH-01,2026-07-17 01:20:00,Major,Power Outage,Resolved,180
INC-053832,ASIA-SOUTH,2026-07-29 17:35:00,Critical,Configuration Error,Active,1080
INC-053833,US-WEST-01,2026-07-24 01:35:00,Major,BGP Route,Resolved,1440
INC-053834,US-EAST-01,2026-07-17 00:15:00,Critical,Configuration Error,Resolved,300
INC-053835,US-EAST-01,2026-07-19 11:00:00,Critical,Cloud Flare,Resolved,1080
INC-053836,EMEA-EAST,2026-07-26 19:05:00,Minor,Hardware Fault,Active,1440
INC-053837,ASIA-PAC,2026-07-27 07:45:00,Warning,BGP Route,Active,180
INC-053838,EMEA-EAST,2026-07-31 23:20:00,Major,Equipment Fault,Resolved,360
INC-053839,EMEA-WEST,2026-07-17 13:10:00,Minor,Power Outage,Active,720
INC-053840,US-SOUTH-01,2026-07-10 20:25:00,Warning,Software Bug,Active,120
INC-053841,ASIA-SOUTH,2026-07-29 10:35:00,Critical,BGP Route,Active,300
INC-053842,US-EAST-01,2026-07-10 04:15:00,Critical,Equipment Fault,Resolved,1440
INC-053843,ASIA-SOUTH,2026-07-27 14:40:00,Critical,Software Bug,Resolved,180
INC-053844,ASIA-PAC,2026-07-31 09:30:00,Major,Fiber Break,Active,180
INC-053845,US-EAST-01,2026-07-20 22:10:00,Warning,Fiber Break,Resolved,600
INC-053846,ASIA-PAC,2026-07-25 19:25:00,Major,BGP Route,Resolved,360
INC-053847,ASIA-PAC,2026-07-14 14:30:00,Critical,Fiber Backbone,Active,180
INC-053848,EMEA-WEST,2026-07-16 01:00:00,Warning,Power Outage,Resolved,75
INC-053849,ASIA-SOUTH,2026-07-22 15:40:00,Warning,Software Bug,Resolved,30
INC-053850,ASIA-SOUTH,2026-07-18 16:05:00,Minor,Scheduled UPS Test,Resolved,1440
